,X,Y
0,-0.6910922532092355,0.76578218611153
1,0.024725020870074443,0.03706241668168755
2,0.1822167537692834,0.1554606113056543
3,0.009496507464282575,-0.18769143518154724
4,0.14728929440524938,-0.415652527917561
5,1.1058085936308137,0.40323295172659135
6,-0.07628701172498044,0.16404091806175042
7,0.23684229427864414,-0.06503974161655802
8,-0.8393473578532908,-0.5684470232137651
9,-0.7723911701623705,-0.5552404175150224
10,0.912242386485982,-0.08599682606725892
11,0.22577093200030518,0.054795945102790566
12,-0.2800281001308762,0.0353781655345075
13,0.17345875810576855,0.2832853405000124
14,-0.4594343160814049,-0.9585336132823884
15,0.1267712156488222,0.08764681047924426
16,0.12649518810151214,-0.04174158234333879
17,-0.1664660889144357,0.14881656599813947
18,-0.7818915580578407,-0.6327068375279751
19,0.48031756640134043,0.9507987460365135
20,0.41514452750350134,-0.9660430908257361
21,-0.13493089717444318,0.0033893713249064095
22,0.8484998987023834,-0.36989446268663445
23,-0.8476663869428839,0.40001397156011986
24,0.41374615119491315,1.0018239950038832
25,-0.0989011148114364,-0.26574520659859746
26,0.8292842343665204,0.5121148446742975
27,-0.1997664410930015,0.014122148787789727
28,-0.7514875216127904,0.656354392568046
29,0.8453415757153342,-0.48754494996315134
30,-0.022593327209590296,-0.27450870405253236
31,-1.0887263078563822,0.14691675637396348
32,-1.0138742207380433,0.22823521020017618
33,0.024428171723681807,-0.911240143895918
34,-0.13268988777824314,-0.10197902687966878
35,0.2655637784430834,-0.14649125372028005
36,-0.23178746488571977,0.25442665172046214
37,-0.09146624360479742,-0.14801400561604056
38,-0.2317598771552879,0.25439449764934763
39,1.0510303906850837,-0.33784630392365994
40,-0.10920518439732635,0.08505938030446394
41,0.36322339880732946,0.8900091780543117
42,-0.18531092119754128,-0.11530784533937612
43,0.7980080802197811,-0.6345429663048662
44,-0.4015924976745667,0.8135893032507223
45,1.1224920556125224,-0.03692033116615691
46,0.5391985590633671,-0.8484740229779766
47,-0.22767965838908788,0.14719364289538692
48,-0.1373098096937818,-0.12062599843607458
49,-0.7746668966224814,0.5467337267520335
50,-0.10710655527904128,0.09000516485752057
51,-0.42719068160930285,-0.8903435173191793
52,-0.15588947558488697,0.10852534871457081
53,-0.9122324671340015,-0.5611008804537884
54,-0.9593245810507387,-0.26440418395893833
55,1.0306113585132701,0.2745903093625495
56,-0.06682782739414199,0.23131109835660846
57,-0.2985135768575869,-1.075685049233623
58,0.7753690677930781,-0.5287141956073347
59,-0.2878960853731078,0.1823578662571905
60,-0.5827798761679983,0.8330515909072538
61,0.162274829395184,-0.027518299670054744
62,-0.2796688753409022,-0.19187346698712984
63,0.08652874502369085,-0.17543080526517066
64,0.10805997750073548,0.17166359875711126
65,0.1801982525339066,-1.1227508005467863
66,0.9423177984813235,0.1801555881018087
67,0.21952028862816736,-0.037830825960588205
68,0.30477676784024305,0.17745431487866303
69,-0.3628958486980163,0.850625787558718
70,-0.8411062843369379,-0.3823092274207781
71,-0.22195898009024617,1.0300200897752108
72,-0.05417801392582999,0.15940595158150456
73,0.16739153908233334,-0.15096309725291251
74,-0.4392051173356525,-0.879029700854551
75,-0.21723996102840268,0.043176722422509514
76,0.3436916783534968,0.13053368425223055
77,-0.7756427442596482,0.6005708147593245
78,0.331704912026235,0.10990888547758135
79,0.16881131834617205,0.2333656237190171
80,-0.12671087753356353,0.2013462755400463
81,0.918066860010818,-0.35966876203997666
82,0.2466775467340161,-0.36412799550555475
83,0.660297592396969,-0.6783585778541804
84,-0.12717195745776316,0.05344386031184056
85,0.011642804916114219,0.2135165787047244
86,-0.16798069848273617,-0.15471468611775938
87,-0.6197105917283233,-0.7198326867209645
88,-0.08364162800461496,0.13258168802268966
89,0.17643650148316262,0.8729202770922013
90,0.7212348583939667,-0.6670607415045688
91,-0.07686751177054489,-0.13589794442199055
92,-0.15782279883637088,-0.10688742420627859
93,0.23858037035046997,-0.9609915532075736
94,-0.3069236716807061,-0.9034458182089721
95,-0.15775005041344817,0.04018397990090733
96,0.1931385364643185,1.1685798647414998
97,-0.029639673011148858,-0.3977350613807045
98,0.08072753724999518,0.9934724097417216
99,0.44615062772235503,-0.9582784420118151
100,-0.9389323085285644,0.4534362252805368
101,-0.15662862635546607,0.3832400109980999
102,-0.2984525042690379,0.9058875609245031
103,-0.04717772387174041,-0.09895246218698268
104,0.8071751482359357,0.10167467211705195
105,-0.14439134472195395,-0.22418891390039525
106,-0.798366003775737,0.3865370767954298
107,1.057456176521016,-0.4240606168440094
108,0.1681373747109085,0.23323819234952947
109,-0.6595420920404954,-0.5918976113382397
110,0.08841020422262359,0.06684634010424802
111,1.0621979755487658,-0.06398265939246789
112,-0.8186650173150545,-0.24725969579835252
113,0.9757416959248257,0.21955566953255262
114,0.02688682111369589,-0.19180829978719477
115,0.07146753230290612,-0.08127030762997037
116,0.04266016473072215,-0.006653219965237337
117,0.07204738413814095,0.10456921921262177
118,0.44420302620313395,-0.8513348535366916
119,0.04701195858445666,-1.003002849451692
120,0.061194953192776944,-0.21753687226674606
121,0.30154898579811595,0.8906763729754351
122,-1.1214639801476818,-0.365369856137142
123,-0.2998408459831181,0.16686650388279944
124,-0.03494111612435985,-0.039521084168067724
125,0.8421286226725808,-0.450128157598067
126,0.028446127738675636,1.0119573149398151
127,-0.09742501069997256,-0.04621249992264512
128,-0.15846119910052475,0.07856545689156628
129,-0.14360643390341565,-0.23943481605108552
130,0.03464565778315129,-0.15363233276552607
131,0.8857140336814963,-0.5836080247975878
132,0.16026264082253336,0.3121249349102615
133,-0.025881506884669753,1.060051957773477
134,-0.10742357884648979,0.21259316024511654
135,0.3039549830031556,-0.04390092786204904
136,-0.01662655727872328,-0.2267255593189047
137,0.07059269631908552,-0.1928602758280855
138,0.05769510343536027,-0.19490489150472984
139,-0.018476978268018952,-1.1080611014765793
140,0.14085538050656415,-0.8500424388758545
141,0.2262234182070704,0.925436390449306
142,-0.18798150513569467,0.7281951690464072
143,0.9003144727637811,0.5510589594741403
144,0.2057264804700614,-0.050739394282499295
145,1.0797731477111356,0.07627818769003361
146,-0.08858037847772815,0.31489840629792915
147,-0.3024522867607126,0.1805983611837247
148,0.870801413277857,-0.1938748385073941
149,1.1731278026461602,0.12131964518327712
150,-0.902675574622246,-0.5517143238507058
151,-0.261585029768372,-0.022251830037290813
152,-0.9366549687484415,-0.19317009726945994
153,0.19768937780842297,0.012425766965864171
154,-0.9563185281234023,-0.08934983146247523
155,0.8543249967666053,0.594285846657239
156,-0.0847011068185313,0.9577141327992801
157,0.8038002943653205,0.38110560091276846
158,-0.2087077279445682,0.06697257736531975
159,0.7630714885205299,0.28525266749886224
160,0.04990628121387994,0.20005736922553385
161,0.7591291279835303,-0.6301426415264045
162,-0.05721564396423298,1.039374865221121
163,-0.2330453587810501,-0.30419799275614484
164,0.9370345190384214,-0.4200659944310039
165,-0.4681419086398413,0.7962781282907898
166,-0.12713786976824482,-0.0874548615207183
167,0.009865341814900674,0.1735704954148563
168,0.11622275262947108,-0.021099037376527033
169,0.009649588027323103,-0.09564367959398515
170,0.0001626941388280928,-0.15953612718829582
171,-0.7639606522128004,-0.823618430904048
172,0.16025484990300493,-0.25449790906049274
173,-0.1820422257346089,0.020467106444271965
174,0.042178145593429306,-0.13736419084035142
175,0.5028440236574274,-0.8132413854516445
176,-0.044399210619173755,0.2337657519252184
177,0.3051651831681381,0.9881878574088723
178,0.14826599367620308,0.061707333002289144
179,0.13216384165519626,-0.22124659449332623
180,-0.11432409051571416,0.14925576954603437
181,-0.5906388569877034,-0.9409535564562844
182,-0.8716359208803603,0.6099647335724852
183,0.17257531792232078,-0.09204062597045616
184,-0.07442295322745236,0.9893483350261861
185,-0.10035215709879432,0.10720817429637898
186,-0.09301066495265942,-0.15678251915196262
187,-0.07508239274972715,-0.17713319809119935
188,0.03635269883638303,0.3188528188968913
189,-0.6259939937452598,0.909372183719223
190,0.09561009776000713,0.11032507120736729
191,-0.04781106716839413,-0.2176580306659286
192,-0.6010491114792682,0.7138031942075063
193,0.017223195553449193,0.32656767469569287
194,0.12870931067660246,-0.3803588160598972
195,0.051115733341038305,0.24552591741537977
196,-0.15495655710637338,-0.055876645799463755
197,-0.6813876129240927,0.6188574890901478
198,0.8660418912765303,0.35201034505086665
199,0.17689482431840314,-1.0790577902524785
200,-0.8355826617062954,-0.47294302101457897
201,-0.715667690762288,-0.795953530853909
202,-0.8111250738268779,-0.4906577267623493
203,-0.0075947309563353105,-0.06680575345057187
204,-0.541841419209892,-1.0397964807176758
205,0.023309662778139312,-0.05708386775931541
206,0.8960625400652377,-0.4463780100435071
207,-0.1604641606453609,-0.09348355213969961
208,0.040217318135706365,1.0317814017892628
209,-0.035656000792581355,0.3004244484345676
210,0.26741739266182324,0.09313202812752916
211,-0.9888582166356893,-0.6232344581594012
212,-0.6330214056948966,0.4222898928162624
213,-0.025790403442116288,0.015544819505775825
214,1.028488864670711,0.13567650080001076
215,-0.270282252868559,-0.3074926493976684
216,0.8621627194068358,0.5125430570923891
217,-0.8950858674810933,-0.5751404705321955
218,1.017501245378347,0.07224407421961682
219,0.05937504308234545,-0.044760147509659745
220,0.6579883945155686,0.783064559652777
221,-0.9408937342507001,0.46484574246866495
222,1.0814390155854143,-0.07848537144620306
223,-0.737137476366703,0.5442093611071647
224,-0.20923664720995236,-0.07571168520367855
225,-0.050111294941634785,0.17346960661330632
226,-0.16551881983375766,-0.9676371227769419
227,0.9226682921205536,-0.14215210708040932
228,-0.8825657200835967,0.1745421003418754
229,-0.5055223083818906,-0.9282175730019799
230,-0.09061206450517137,-0.2035596635342078
231,-1.136279945722006,0.045486948798250465
232,0.10845452058163775,0.16648913170442897
233,-0.8739576412049306,0.3737969539531936
234,-0.2314375457314472,0.00020367175747813826
235,-0.058234688055024776,-0.29427455491530496
236,0.36347869640539165,-0.05801714337584479
237,-0.9112669034294432,-0.3885616423366527
238,0.05339960529479138,-1.0869469032527077
239,-0.2584751088257264,0.026793525229742293
240,-0.00468841135809811,-0.9986549022157314
241,-1.0685973867863277,0.024890731324120997
242,0.14323857375282403,0.20533303230051858
243,0.035564292286798804,0.03737321503753404
244,-0.06918812582334664,-0.2936056511778921
245,-0.13954347471517609,0.06523318822434783
246,-0.17412187674049032,0.17465117465938518
247,0.959756592094353,-0.5007912794268845
248,-0.9762760462714623,-0.34073950449195145
249,0.634715534781797,0.7614250351051352
250,0.22978556396208732,-0.11123869855303926
251,-0.5331064473446342,-0.9008285440368596
252,0.6474330010430179,0.7559865253422807
253,0.6148464282911995,0.8745664250932562
254,-0.8073540084309244,0.6489775717153636
255,-0.6185470050172914,0.8616757719178847
256,0.004835213180771285,0.8380699933168827
257,0.27974647286792914,-0.9871006674710937
258,0.03296295312715575,0.08138107941487961
259,0.8276953423995083,-0.6733916875430926
260,-0.20576805894409267,0.8446469335308
261,0.6803448429516897,0.7838737050999963
262,0.09491387085484379,0.2323629225367291
263,0.6235608801288389,0.6622857943940346
264,-0.25595514896903976,0.06442101614926943
265,-0.2627872775581639,0.03524721684403284
266,-0.04974945682306317,-0.2789970792212285
267,0.6820455847099441,-0.8344520336045336
268,0.7402426043480654,0.552994547512284
269,-0.03770103377562045,-0.042731445410545785
270,-0.2035951969247811,-0.06027618140852232
271,-0.6268530918975249,-0.6661816025697894
272,0.002423294437046135,-0.19781092607462125
273,-0.29773442798371125,0.12678748275537796
274,-0.9950223977235604,-0.26288863519582056
275,0.6686385223917444,-0.8755548447456893
276,-0.8217687461079006,0.659852311427475
277,-0.2218975437263398,0.268930007065077
278,-0.22592095533019463,0.13526875149156597
279,-0.1657096245914512,0.1144886908136569
280,0.5620329659769749,-0.8237197221145877
281,-0.25381145799807214,-0.020311343846569845
282,0.06739334297586272,-0.7989544827841459
